"mine","mine_type","metals","country","region","location","latitude","longitude","impactID","affected_system","affected_component","affected_factor","impact.description","comment","stage","focus","contaminant","est_significance","impact_direction","mitigationID","mitigation","mitigation_description","citation","year","link"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M9","Yes","Implement erosion and sediment control.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M10","Yes","Conduct progressive reclamation .","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M1","Yes","Minimize construction footprint (i.e., PDA) to the extent feasible. Delineate locations where Plant species of conservation concern occur, and avoid those locations to the extent feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M2","Yes","Comply with provincial and federal legislation, permits, approvals and guidelines.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M3","Yes","Restrict construction activities to the PDA.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M4","Yes","Restrict clearing activities to outside of the bird breeding season, whenever feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M5","Yes","Flag the boundaries of sensitive areas before commencing any work in the area.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M6","Yes","Survey blasting areas for SAR or SOCC prior to any blasting activities.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M7","Yes","Limit noise levels whenever feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C25","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement  of widlife for species of concern",NA,"","NS","NS","NS","NS","E4M8","Yes","Allow wildlife to pass through construction sites without harassment.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C26","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for wildlife",NA,"","NS","NS","NS","NS","E4M1","Yes","Prohibit hunting or harassment on the Project site.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C26","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for wildlife",NA,"","NS","NS","NS","NS","E4M2","Yes","Implement Avifauna Management Plan to address incidental take.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C26","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for wildlife",NA,"","NS","NS","NS","NS","E4M3","Yes","Dispose of all waste appropriately.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C26","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for wildlife",NA,"","NS","NS","NS","NS","E4M4","Yes","Limit lighting to that required for safe operation.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C26","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for wildlife",NA,"","NS","NS","NS","NS","E4M5","Yes","Shield exterior lights from above.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C26","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for wildlife",NA,"","NS","NS","NS","NS","E4M6","Yes","Use motion sensors for security lighting.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C27","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health  for wildlife",NA,"","NS","NS","NS","NS","E4M1","Yes","Use best practices for herbicides.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C27","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health  for wildlife",NA,"","NS","NS","NS","NS","E4M2","Yes","Implement dust control measures","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C27","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health  for wildlife",NA,"","NS","NS","NS","NS","E4M3","Yes","Do not bury waste during progressive reclamation activities.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C27","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health  for wildlife",NA,"","NS","NS","NS","NS","E4M4","Yes","Check that equipment arrives on site free from fluid leaks.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C27","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health  for wildlife",NA,"","NS","NS","NS","NS","E4M5","Yes","Inspect and maintain equipment on a regular schedule.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C27","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health  for wildlife",NA,"","NS","NS","NS","NS","E4M6","Yes","Establish a site for equipment maintenance, repair, and cleaning that is at least 100 m from any lake, river, stream, or wetland.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C28","5-Societies","5D-Culture/history","5D-Cultural resources","Disturbance/Loss of Archaeological or Cultural Resources ",NA,"","NS","NS","NS","NS","E4M1","Yes"," Develop and implement EPP in the event of unexpected discovery.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C29","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Activity Distribution (Location and/or Timing) ",NA,"","NS","NS","NS","NS","E4M1","Yes"," On-going engagement with Aboriginal communities and organizations.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C29","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Activity Distribution (Location and/or Timing) ",NA,"","NS","NS","NS","NS","E4M2","Yes","No hunting and fishing policy on the Project site.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C29","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Activity Distribution (Location and/or Timing) ",NA,"","NS","NS","NS","NS","E4M3","Yes","Progressive rehabilitation.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C29","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Activity Distribution (Location and/or Timing) ",NA,"","NS","NS","NS","NS","E4M4","Yes","Aldreron and contractor compliance with any relevant benefits agreement provisions.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C30","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Overall Activity Levels ",NA,"","NS","NS","NS","NS","E4M1","Yes"," On-going engagement with Aboriginal communities and organizations.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C30","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Overall Activity Levels ",NA,"","NS","NS","NS","NS","E4M2","Yes","Aldreron and contractor compliance with any relevant benefits agreement provisions.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C30","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Change in Overall Activity Levels ",NA,"","NS","NS","NS","NS","E4M3","Yes","Possible work rotations, cultural leave provisions, and cultural activities in the workplace.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C31","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Resulting Change in Overall Quality and Cultural Value of the Activity ",NA,"","NS","NS","NS","NS","E4M1","Yes","On-going engagement with Aboriginal communities and organizations.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C31","5-Societies","5A-Landscapes","5A-Change of land use","Land use for Traditional Purposes by Aboriginal Persons: Resulting Change in Overall Quality and Cultural Value of the Activity ",NA,"","NS","NS","NS","NS","E4M2","Yes","Aldreron and contractor compliance with any relevant benefits agreement provisions.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C32","5-Societies","5A-Landscapes","5A-Change of land use","Use of Lands and Resources  (other): Change in Access ",NA,"","NS","NS","NS","NS","E4M1","Yes"," Install navigation signage for stream crossings and in-water Project features.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C32","5-Societies","5A-Landscapes","5A-Change of land use","Use of Lands and Resources  (other): Change in Access ",NA,"","NS","NS","NS","NS","E4M2","Yes","Work with local snowmobile and cross country ski organizations to address Project effects.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C33","5-Societies","5A-Landscapes","5A-Change of land use","Use of Lands and Resources  (other): Change in Level of Activity / Use ",NA,"","NS","NS","NS","NS","E4M1","Yes"," Manage dust and noise.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C33","5-Societies","5A-Landscapes","5A-Change of land use","Use of Lands and Resources  (other): Change in Level of Activity / Use ",NA,"","NS","NS","NS","NS","E4M2","Yes","Install navigation signage for stream crossings and in-water Project features","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C33","5-Societies","5A-Landscapes","5A-Change of land use","Use of Lands and Resources  (other): Change in Level of Activity / Use ",NA,"","NS","NS","NS","NS","E4M3","Yes","Implement a no harvesting and firearms prohibition policy on the Project site","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
